Y_0,Y_1
4.545499999999999829e+01,8.747299999999999187e+00
4.551600000000000534e+01,9.365199999999999747e+00
4.636500000000000199e+01,9.480999999999999872e+00
4.654699999999999704e+01,9.075499999999999901e+00
4.709300000000000352e+01,8.978999999999999204e+00
4.642600000000000193e+01,8.631399999999999295e+00
4.484799999999999898e+01,8.496199999999999974e+00
4.551600000000000534e+01,8.438299999999999912e+00
4.527300000000000324e+01,7.685200000000000031e+00
4.521199999999999619e+01,7.221799999999999997e+00
4.357399999999999807e+01,7.298999999999999488e+00
4.041799999999999926e+01,7.163899999999999935e+00
4.084300000000000352e+01,6.777700000000000280e+00
4.066100000000000136e+01,6.198400000000000354e+00
3.890099999999999625e+01,5.754299999999999748e+00
3.665500000000000114e+01,5.908800000000000274e+00
3.513800000000000523e+01,5.368100000000000094e+00
3.392399999999999949e+01,4.962600000000000122e+00
3.277100000000000080e+01,4.537799999999999834e+00
3.125400000000000134e+01,4.499100000000000321e+00
3.003999999999999915e+01,4.248099999999999987e+00
2.761300000000000310e+01,4.016399999999999970e+00
2.445699999999999719e+01,3.958499999999999908e+00
2.257600000000000051e+01,3.456399999999999917e+00
2.136199999999999832e+01,3.301899999999999835e+00
1.966300000000000026e+01,2.857800000000000118e+00
1.675000000000000000e+01,2.741999999999999993e+00
1.511099999999999888e+01,2.162700000000000067e+00
1.316900000000000048e+01,1.931000000000000050e+00
1.244100000000000072e+01,1.641300000000000203e+00
1.183400000000000141e+01,1.370999999999999996e+00
9.527899999999998926e+00,1.255100000000000104e+00
1.031700000000000017e+01,1.081299999999999706e+00
1.055999999999999872e+01,9.268600000000000172e-01
1.080199999999999960e+01,8.496199999999998198e-01
1.140900000000000247e+01,1.351700000000000124e+00
1.207699999999999996e+01,1.679899999999999949e+00
1.323000000000000043e+01,1.950299999999999923e+00
1.438299999999999912e+01,2.085399999999999920e+00
1.602100000000000080e+01,2.124099999999999877e+00
1.899500000000000099e+01,2.490899999999999892e+00
2.045200000000000173e+01,2.857800000000000118e+00
2.215099999999999980e+01,3.263300000000000090e+00
2.427499999999999858e+01,3.668800000000000061e+00
2.579199999999999804e+01,4.035700000000000287e+00
2.761300000000000310e+01,4.499100000000000321e+00
2.985800000000000054e+01,4.923999999999999488e+00
3.240699999999999648e+01,5.348799999999999777e+00
3.440999999999999659e+01,5.812199999999999811e+00
3.622999999999999687e+01,6.237000000000000099e+00
3.792999999999999972e+01,6.700400000000000134e+00
4.023599999999999710e+01,7.105900000000000105e+00
4.290600000000000591e+01,7.472800000000000331e+00
4.472699999999999676e+01,8.032799999999999940e+00
4.612199999999999989e+01,8.052099999999999369e+00
4.715399999999999636e+01,8.573499999999999233e+00
4.836800000000000210e+01,8.515599999999999170e+00
4.909600000000000364e+01,8.399699999999999278e+00
4.988499999999999801e+01,8.322499999999999787e+00
4.909600000000000364e+01,7.955599999999999561e+00
4.879299999999999926e+01,8.225899999999999324e+00
4.782199999999999562e+01,7.955599999999999561e+00
4.624399999999999977e+01,7.723900000000000432e+00
4.588000000000000256e+01,7.588699999999999335e+00
4.454500000000000171e+01,7.395599999999999952e+00
4.369500000000000028e+01,7.028699999999999726e+00
4.260300000000000153e+01,6.932199999999999918e+00
4.108500000000000085e+01,6.719800000000000217e+00
3.999300000000000210e+01,6.565299999999999692e+00
3.805100000000000193e+01,6.372200000000000308e+00
3.653399999999999892e+01,6.198400000000000354e+00
3.477400000000000091e+01,5.831500000000000128e+00
3.331700000000000017e+01,5.348799999999999777e+00
3.143599999999999994e+01,5.059099999999999930e+00
2.967599999999999838e+01,4.846700000000000230e+00
2.712699999999999889e+01,4.537799999999999834e+00
2.476000000000000156e+01,4.132299999999999862e+00
2.294000000000000128e+01,3.610899999999999999e+00
2.099800000000000111e+01,3.108900000000000219e+00
1.869200000000000017e+01,2.587499999999999467e+00
1.662800000000000011e+01,1.988900000000000112e+00
1.444400000000000084e+01,1.776499999999999968e+00
1.250199999999999889e+01,1.409600000000000186e+00
1.122700000000000031e+01,1.139299999999999979e+00
9.831399999999998585e+00,8.496199999999998198e-01
9.042400000000000659e+00,7.530799999999997496e-01
9.345900000000000318e+00,9.075499999999996348e-01
8.981700000000000017e+00,1.100600000000000023e+00
1.013500000000000156e+01,9.461699999999999555e-01
1.062000000000000099e+01,1.197200000000000042e+00
1.183400000000000141e+01,1.062000000000000277e+00
1.323000000000000043e+01,1.448200000000000376e+00
1.462599999999999945e+01,1.969599999999999795e+00
1.662800000000000011e+01,2.259199999999999875e+00
1.772100000000000009e+01,2.452300000000000146e+00
1.954100000000000037e+01,2.568200000000000038e+00
2.130099999999999838e+01,3.128200000000000092e+00
2.336499999999999844e+01,3.437100000000000044e+00
2.524599999999999866e+01,3.881200000000000205e+00
2.730900000000000105e+01,4.267400000000000304e+00
2.906900000000000261e+01,4.788800000000000168e+00
3.119300000000000139e+01,5.194300000000000139e+00
3.362100000000000222e+01,5.580499999999999794e+00
3.617000000000000171e+01,6.179100000000000037e+00
3.841499999999999915e+01,6.584600000000000009e+00
4.053900000000000148e+01,7.125299999999999301e+00
4.278499999999999659e+01,7.434199999999999697e+00
4.430199999999999960e+01,8.206599999999999895e+00
4.697200000000000131e+01,8.245200000000000529e+00
4.879299999999999926e+01,8.496199999999999974e+00
4.909600000000000364e+01,8.650700000000000500e+00
5.012800000000000011e+01,8.959699999999999775e+00
5.049199999999999733e+01,9.152799999999999159e+00
5.073499999999999943e+01,8.882400000000000517e+00
5.115999999999999659e+01,8.650700000000000500e+00
5.073499999999999943e+01,8.264499999999999957e+00
4.891399999999999437e+01,8.167999999999999261e+00
4.818600000000000705e+01,7.994200000000000195e+00
4.697200000000000131e+01,7.762500000000000178e+00
4.593999999999999773e+01,7.550099999999999589e+00
4.454500000000000171e+01,7.241100000000000314e+00
4.314899999999999380e+01,7.028699999999999726e+00
4.181399999999999295e+01,6.797000000000000597e+00
4.011400000000000432e+01,6.487999999999999545e+00
3.847599999999999909e+01,6.275599999999999845e+00
3.665500000000000114e+01,5.928099999999999703e+00
3.446999999999999886e+01,5.696299999999999919e+00
3.283200000000000074e+01,5.406699999999999839e+00
3.052599999999999980e+01,4.962600000000000122e+00
2.815900000000000247e+01,4.557100000000000151e+00
2.542800000000000082e+01,4.209500000000000242e+00
2.269699999999999918e+01,3.765400000000000080e+00
2.093699999999999761e+01,3.282599999999999962e+00
1.723499999999999943e+01,2.471600000000000019e+00
1.608200000000000074e+01,1.950299999999999923e+00
1.268400000000000283e+01,1.486799999999999677e+00
1.007400000000000162e+01,1.042699999999999960e+00
8.192800000000001859e+00,1.004100000000000215e+00
6.250800000000001688e+00,5.213599999999996015e-01
5.947399999999998244e+00,4.634299999999997866e-01
4.733599999999999142e+00,5.020500000000001073e-01
5.643899999999998585e+00,8.109999999999999432e-01
6.614899999999998670e+00,4.634299999999997866e-01
7.585899999999998755e+00,2.124100000000002098e-01
8.617599999999999483e+00,8.882399999999992524e-01
9.710000000000000853e+00,1.235800000000000232e+00
1.201599999999999824e+01,1.853699999999999903e+00
1.468599999999999994e+01,1.776499999999999968e+00
1.608200000000000074e+01,2.336500000000000021e+00
1.851000000000000156e+01,2.722700000000000120e+00
2.020899999999999963e+01,3.224699999999999900e+00
2.251500000000000057e+01,3.630199999999999871e+00
2.488199999999999790e+01,3.997100000000000097e+00
2.688500000000000156e+01,4.537799999999999834e+00
2.876599999999999824e+01,4.904600000000000293e+00
3.095100000000000051e+01,5.503199999999999648e+00
3.349900000000000233e+01,5.792900000000000382e+00
3.598799999999999955e+01,6.410800000000000054e+00
3.859700000000000131e+01,6.623199999999999754e+00
4.102499999999999858e+01,7.241100000000000314e+00
4.296699999999999875e+01,7.743199999999999861e+00
4.478699999999999903e+01,8.052099999999999369e+00
4.715399999999999636e+01,8.399699999999999278e+00
4.757899999999999352e+01,8.998300000000000409e+00
4.958200000000000074e+01,8.882400000000000517e+00
4.958200000000000074e+01,9.075499999999999901e+00
5.085600000000000165e+01,9.152799999999999159e+00
5.079500000000000171e+01,9.017599999999999838e+00
4.982399999999999807e+01,9.210699999999999221e+00
5.018899999999999295e+01,8.747299999999999187e+00
5.085600000000000165e+01,8.148699999999999832e+00
4.964199999999999591e+01,7.685200000000000031e+00
4.794300000000000495e+01,7.588699999999999335e+00
4.557600000000000051e+01,7.588699999999999335e+00
4.448399999999999466e+01,7.202499999999999680e+00
4.290600000000000591e+01,7.067299999999999471e+00
4.163199999999999790e+01,6.565299999999999692e+00
3.993199999999999505e+01,6.468700000000000117e+00
3.847599999999999909e+01,6.237000000000000099e+00
3.689800000000000324e+01,5.696299999999999919e+00
3.483500000000000085e+01,5.406699999999999839e+00
3.264999999999999858e+01,5.174999999999999822e+00
3.058599999999999852e+01,4.866000000000000547e+00
2.797699999999999676e+01,4.750200000000000422e+00
2.560999999999999943e+01,4.248099999999999987e+00
2.342500000000000071e+01,3.746100000000000207e+00
2.130099999999999838e+01,3.263300000000000090e+00
1.887400000000000233e+01,2.761299999999999866e+00
1.644599999999999795e+01,2.433000000000000274e+00
1.426200000000000045e+01,1.795799999999999841e+00
1.153099999999999881e+01,1.332399999999999807e+00
9.952700000000000102e+00,1.023400000000000087e+00
8.739000000000000767e+00,1.023400000000000087e+00
7.828700000000001324e+00,7.144599999999998730e-01
7.768000000000000682e+00,7.917000000000000703e-01
7.950099999999999056e+00,8.882399999999992524e-01
8.132099999999997664e+00,1.042699999999999960e+00
9.345900000000000318e+00,1.235800000000000232e+00
1.007400000000000162e+01,1.197200000000000042e+00
1.110599999999999810e+01,1.486799999999999677e+00
1.347299999999999898e+01,1.699200000000000266e+00
1.480799999999999983e+01,2.143400000000000194e+00
1.729599999999999937e+01,2.413699999999999957e+00
1.802400000000000091e+01,2.529599999999999849e+00
1.899500000000000099e+01,2.877099999999999991e+00
2.184699999999999775e+01,3.321299999999999919e+00
2.378900000000000148e+01,3.803999999999999826e+00
2.567099999999999937e+01,4.132299999999999862e+00
2.797699999999999676e+01,4.885299999999999976e+00
3.034400000000000119e+01,5.348799999999999777e+00
3.258899999999999864e+01,5.792900000000000382e+00
3.513800000000000523e+01,6.101799999999999891e+00
3.707999999999999829e+01,6.642500000000000071e+00
3.944699999999999562e+01,7.260399999999999743e+00
4.060000000000000142e+01,7.762500000000000178e+00
4.187399999999999523e+01,8.167999999999999261e+00
4.327000000000000313e+01,8.747299999999999187e+00
4.551600000000000534e+01,8.631399999999999295e+00
4.678999999999999915e+01,8.631399999999999295e+00
4.757899999999999352e+01,8.824500000000000455e+00
4.836800000000000210e+01,9.287900000000000489e+00
4.697200000000000131e+01,9.075499999999999901e+00
4.660800000000000409e+01,9.191399999999999793e+00
4.606199999999999761e+01,9.094799999999999329e+00
4.606199999999999761e+01,8.148699999999999832e+00
4.678999999999999915e+01,7.569399999999999906e+00
4.411999999999999744e+01,7.376299999999999635e+00
4.424100000000000676e+01,6.912899999999999601e+00
4.193500000000000227e+01,6.430100000000000371e+00
4.126699999999999591e+01,6.063200000000000145e+00
4.072099999999999653e+01,5.715700000000000003e+00
3.975000000000000000e+01,5.792900000000000382e+00
3.884000000000000341e+01,5.599800000000000111e+00
3.598799999999999955e+01,5.657700000000000173e+00
3.446999999999999886e+01,5.715700000000000003e+00
3.319599999999999795e+01,5.348799999999999777e+00
3.222500000000000142e+01,5.097699999999999676e+00
3.022199999999999775e+01,4.692199999999999704e+00
2.761300000000000310e+01,4.402599999999999625e+00
2.591400000000000148e+01,4.286699999999999733e+00
2.312199999999999989e+01,3.881200000000000205e+00
2.075499999999999901e+01,3.379199999999999982e+00
1.838799999999999812e+01,2.915799999999999947e+00
1.699200000000000088e+01,2.336500000000000021e+00
1.486800000000000033e+01,1.853699999999999903e+00
1.268400000000000283e+01,1.332399999999999807e+00
1.110599999999999810e+01,1.235800000000000232e+00
9.952700000000000102e+00,1.004100000000000215e+00
9.831399999999998585e+00,1.023400000000000087e+00
9.345900000000000318e+00,8.496199999999998198e-01
9.588599999999999568e+00,1.100600000000000023e+00
1.019500000000000028e+01,1.274399999999999977e+00
1.134900000000000020e+01,1.293700000000000294e+00
1.256200000000000117e+01,1.525500000000000078e+00
1.359399999999999942e+01,1.853699999999999903e+00
1.468599999999999994e+01,2.008199999999999985e+00
1.705300000000000082e+01,2.433000000000000274e+00
1.917699999999999960e+01,2.606799999999999784e+00
2.032999999999999829e+01,2.935099999999999820e+00
2.233300000000000196e+01,3.301899999999999835e+00
2.342500000000000071e+01,3.823300000000000143e+00
2.488199999999999790e+01,4.402599999999999625e+00
2.688500000000000156e+01,4.730900000000000105e+00
2.937300000000000111e+01,5.078400000000000247e+00
3.173999999999999844e+01,5.232899999999999885e+00
3.331700000000000017e+01,5.966700000000000337e+00
3.525900000000000034e+01,6.410800000000000054e+00
3.695900000000000318e+01,6.951500000000000234e+00
3.932500000000000284e+01,7.260399999999999743e+00
4.126699999999999591e+01,7.665900000000000603e+00
4.302700000000000102e+01,7.955599999999999561e+00
4.424100000000000676e+01,8.225899999999999324e+00
4.515100000000000335e+01,8.419000000000000483e+00
4.624399999999999977e+01,8.573499999999999233e+00
4.636500000000000199e+01,8.727999999999999758e+00
4.715399999999999636e+01,8.554199999999999804e+00
4.867100000000000648e+01,8.438299999999999912e+00
4.648699999999999477e+01,8.322499999999999787e+00
4.593999999999999773e+01,7.974899999999999878e+00
4.509100000000000108e+01,7.936300000000000132e+00
4.509100000000000108e+01,7.298999999999999488e+00
4.393800000000000239e+01,7.260399999999999743e+00
4.302700000000000102e+01,6.739099999999999646e+00
4.181399999999999295e+01,6.603900000000000325e+00
4.108500000000000085e+01,6.507299999999999862e+00
4.023599999999999710e+01,6.101799999999999891e+00
3.993199999999999505e+01,5.928099999999999703e+00
3.871900000000000119e+01,5.677000000000000490e+00
3.738300000000000267e+01,5.638399999999999856e+00
3.562400000000000233e+01,5.754299999999999748e+00
3.362100000000000222e+01,5.522599999999999731e+00
3.161800000000000210e+01,5.348799999999999777e+00
2.998000000000000043e+01,5.039799999999999613e+00
2.791600000000000037e+01,4.615000000000000213e+00
2.567099999999999937e+01,4.267400000000000304e+00
2.318300000000000338e+01,3.726799999999999891e+00
2.039099999999999824e+01,3.224699999999999900e+00
1.820599999999999952e+01,2.780600000000000183e+00
1.577900000000000169e+01,2.239900000000000002e+00
1.444400000000000084e+01,1.660600000000000076e+00
1.219800000000000040e+01,1.351700000000000124e+00
1.080199999999999960e+01,1.062000000000000277e+00
9.224500000000002586e+00,1.004100000000000215e+00
9.042400000000000659e+00,6.565300000000000580e-01
9.042400000000000659e+00,6.758399999999995522e-01
8.799699999999997857e+00,8.303200000000003911e-01
9.042400000000000659e+00,1.062000000000000277e+00
1.049899999999999878e+01,1.158599999999999852e+00
1.159099999999999753e+01,1.274399999999999977e+00
1.353299999999999770e+01,1.544799999999999951e+00
1.395800000000000018e+01,1.873000000000000220e+00
1.705300000000000082e+01,2.355799999999999450e+00
1.784199999999999875e+01,2.568200000000000038e+00
2.002700000000000102e+01,2.877099999999999991e+00
2.203000000000000114e+01,3.224699999999999900e+00
2.360699999999999932e+01,3.823300000000000143e+00
2.548900000000000077e+01,4.132299999999999862e+00
2.767300000000000182e+01,4.711599999999999788e+00
3.022199999999999775e+01,5.020500000000000185e+00
3.246800000000000352e+01,5.561200000000000365e+00
3.440999999999999659e+01,5.928099999999999703e+00
3.653399999999999892e+01,6.256300000000000416e+00
3.896099999999999852e+01,6.642500000000000071e+00
4.132800000000000296e+01,6.990099999999999980e+00
4.357399999999999807e+01,7.878300000000000303e+00
4.539399999999999835e+01,8.013500000000000512e+00
4.697200000000000131e+01,8.476900000000000546e+00
4.818600000000000705e+01,8.515599999999999170e+00
4.964199999999999591e+01,8.708600000000000563e+00
5.079500000000000171e+01,9.094799999999999329e+00
5.061299999999999955e+01,8.940400000000000347e+00
5.103800000000000381e+01,8.708600000000000563e+00
5.055300000000000438e+01,8.399699999999999278e+00
4.861100000000000421e+01,8.264499999999999957e+00
4.830699999999999505e+01,7.955599999999999561e+00
4.703300000000000125e+01,7.820399999999999352e+00
4.618299999999999983e+01,7.298999999999999488e+00
4.539399999999999835e+01,7.028699999999999726e+00
4.363399999999999324e+01,6.835599999999999454e+00
4.217800000000000438e+01,6.526699999999999946e+00
4.047899999999999920e+01,6.372200000000000308e+00
3.877900000000000347e+01,6.101799999999999891e+00
3.732300000000000040e+01,5.947400000000000020e+00
3.544100000000000250e+01,5.677000000000000490e+00
3.356000000000000227e+01,5.464599999999999902e+00
3.155699999999999861e+01,5.136400000000000077e+00
2.925099999999999767e+01,4.711599999999999788e+00
2.682400000000000162e+01,4.209500000000000242e+00
2.451800000000000068e+01,3.842600000000000016e+00
2.160500000000000043e+01,3.359900000000000109e+00
1.832799999999999940e+01,2.954400000000000137e+00
1.644599999999999795e+01,2.394400000000000084e+00
1.426200000000000045e+01,1.737899999999999778e+00
1.207699999999999996e+01,1.428900000000000059e+00
8.921099999999999142e+00,1.158599999999999852e+00
8.010699999999999932e+00,9.461699999999999555e-01
6.614899999999998670e+00,4.248099999999999099e-01
6.493600000000000705e+00,4.248099999999999099e-01
5.158400000000000318e+00,5.406699999999999839e-01
5.826000000000000512e+00,1.023400000000000087e+00
7.525200000000001666e+00,6.179100000000006254e-01
8.314199999999999591e+00,7.530799999999997496e-01
1.049899999999999878e+01,1.158599999999999852e+00
1.213700000000000223e+01,1.564099999999999824e+00
1.377599999999999980e+01,1.969599999999999795e+00
1.602100000000000080e+01,2.220600000000000129e+00
1.753900000000000148e+01,2.606799999999999784e+00
1.996599999999999753e+01,2.954400000000000137e+00
2.251500000000000057e+01,3.437100000000000044e+00
2.330400000000000205e+01,3.707500000000000018e+00
2.560999999999999943e+01,4.286699999999999733e+00
2.785599999999999810e+01,4.615000000000000213e+00
2.985800000000000054e+01,5.232899999999999885e+00
3.258899999999999864e+01,5.580499999999999794e+00
3.519899999999999807e+01,6.082499999999999574e+00
3.756600000000000250e+01,6.526699999999999946e+00
3.999300000000000210e+01,6.970799999999999663e+00
4.145000000000000284e+01,7.530800000000000161e+00
4.387699999999999534e+01,7.955599999999999561e+00
4.563700000000000045e+01,8.245200000000000529e+00
4.751800000000000068e+01,8.631399999999999295e+00
4.861100000000000421e+01,8.940400000000000347e+00
4.994600000000000506e+01,8.863099999999999312e+00
5.024899999999999523e+01,9.056200000000000472e+00
5.012800000000000011e+01,8.901699999999999946e+00
5.061299999999999955e+01,9.056200000000000472e+00
5.152399999999999380e+01,8.727999999999999758e+00
4.982399999999999807e+01,8.187300000000000466e+00
4.933899999999999864e+01,7.974899999999999878e+00
4.812500000000000000e+01,7.627299999999999969e+00
4.691100000000000136e+01,7.646600000000000286e+00
4.575800000000000267e+01,7.260399999999999743e+00
4.399800000000000466e+01,7.047999999999999154e+00
4.193500000000000227e+01,6.681099999999999817e+00
4.017499999999999716e+01,6.333599999999999675e+00
3.871900000000000119e+01,5.870099999999999874e+00
3.762599999999999767e+01,5.735000000000000320e+00
3.574499999999999744e+01,5.522599999999999731e+00
3.356000000000000227e+01,5.310200000000000031e+00
3.107199999999999918e+01,5.117099999999999760e+00
2.870499999999999829e+01,4.750200000000000422e+00
2.658099999999999952e+01,4.344699999999999562e+00
2.403199999999999648e+01,3.842600000000000016e+00
2.172599999999999909e+01,3.340599999999999792e+00
1.905599999999999739e+01,2.896399999999999864e+00
1.638599999999999923e+01,2.490899999999999892e+00
1.377599999999999980e+01,1.892300000000000093e+00
1.165200000000000102e+01,1.564099999999999824e+00
1.001300000000000168e+01,1.216500000000000359e+00
8.314199999999999591e+00,8.882399999999992524e-01
8.132099999999997664e+00,6.758399999999995522e-01
7.646599999999999397e+00,9.268600000000000172e-01
7.039699999999999847e+00,9.847900000000002763e-01
8.192800000000001859e+00,1.023400000000000087e+00
8.253499999999998948e+00,1.062000000000000277e+00
9.345900000000000318e+00,1.100600000000000023e+00
1.110599999999999810e+01,1.274399999999999977e+00
1.292599999999999838e+01,1.332399999999999807e+00
1.450400000000000134e+01,1.795799999999999841e+00
1.583900000000000041e+01,2.162700000000000067e+00
1.675000000000000000e+01,2.510299999999999976e+00
1.905599999999999739e+01,3.070199999999999818e+00
2.269699999999999918e+01,3.224699999999999900e+00
2.372899999999999920e+01,3.803999999999999826e+00
2.694500000000000028e+01,4.286699999999999733e+00
2.803800000000000026e+01,5.020500000000000185e+00
3.010099999999999909e+01,5.464599999999999902e+00
3.216400000000000148e+01,5.773600000000000065e+00
3.453099999999999881e+01,6.314300000000000246e+00
3.683699999999999619e+01,6.661800000000000388e+00
3.835399999999999920e+01,7.163899999999999935e+00
4.029599999999999937e+01,7.607999999999999652e+00
4.254200000000000159e+01,7.955599999999999561e+00
4.417999999999999972e+01,8.303100000000000591e+00
4.533399999999999608e+01,8.843799999999999883e+00
4.624399999999999977e+01,8.805199999999999250e+00
4.757899999999999352e+01,8.843799999999999883e+00
4.715399999999999636e+01,8.843799999999999883e+00
4.854999999999999716e+01,8.650700000000000500e+00
4.685100000000000620e+01,8.727999999999999758e+00
4.709300000000000352e+01,8.631399999999999295e+00
4.794300000000000495e+01,8.013500000000000512e+00
4.648699999999999477e+01,7.453500000000000014e+00
4.424100000000000676e+01,8.187300000000000466e+00
4.375600000000000023e+01,7.453500000000000014e+00
4.254200000000000159e+01,6.816300000000000026e+00
4.175300000000000011e+01,6.642500000000000071e+00
3.999300000000000210e+01,6.410800000000000054e+00
3.896099999999999852e+01,6.159799999999999720e+00
3.799000000000000199e+01,5.754299999999999748e+00
3.726200000000000045e+01,5.561200000000000365e+00
3.689800000000000324e+01,5.194300000000000139e+00
3.495599999999999596e+01,5.290799999999999947e+00
3.252799999999999869e+01,5.329500000000000348e+00
3.058599999999999852e+01,5.194300000000000139e+00
2.888699999999999690e+01,4.730900000000000105e+00
2.718800000000000239e+01,4.363999999999999879e+00
2.494300000000000139e+01,3.997100000000000097e+00
2.203000000000000114e+01,3.746100000000000207e+00
2.032999999999999829e+01,3.166799999999999837e+00
1.747799999999999798e+01,2.664699999999999847e+00
1.638599999999999923e+01,2.297800000000000065e+00
1.395800000000000018e+01,1.621999999999999886e+00
1.231999999999999851e+01,1.293700000000000294e+00
1.140900000000000247e+01,1.100600000000000023e+00
9.831399999999998585e+00,9.268600000000000172e-01
1.001300000000000168e+01,8.689299999999997581e-01
9.588599999999999568e+00,9.847900000000002763e-01
9.467200000000001836e+00,1.274399999999999977e+00
1.110599999999999810e+01,1.332399999999999807e+00
1.219800000000000040e+01,1.448200000000000376e+00
1.335099999999999731e+01,1.679899999999999949e+00
1.438299999999999912e+01,2.046800000000000175e+00
1.577900000000000169e+01,2.104800000000000004e+00
1.687099999999999866e+01,2.490899999999999892e+00
1.948099999999999810e+01,2.664699999999999847e+00
2.117999999999999972e+01,3.070199999999999818e+00
2.312199999999999989e+01,3.417800000000000171e+00
2.427499999999999858e+01,4.035700000000000287e+00
2.609600000000000009e+01,4.402599999999999625e+00
2.864400000000000190e+01,4.634299999999999642e+00
3.046499999999999986e+01,5.020500000000000185e+00
3.295300000000000296e+01,5.696299999999999919e+00
3.434900000000000375e+01,6.101799999999999891e+00
3.689800000000000324e+01,6.623199999999999754e+00
3.877900000000000347e+01,7.163899999999999935e+00
4.084300000000000352e+01,7.414900000000000269e+00
4.296699999999999875e+01,8.167999999999999261e+00
4.484799999999999898e+01,7.955599999999999561e+00
4.600100000000000477e+01,8.534900000000000375e+00
4.672899999999999920e+01,8.515599999999999170e+00
4.757899999999999352e+01,8.824500000000000455e+00
4.964199999999999591e+01,8.631399999999999295e+00
4.891399999999999437e+01,8.476900000000000546e+00
4.885300000000000153e+01,8.303100000000000591e+00
4.764000000000000057e+01,8.148699999999999832e+00
4.715399999999999636e+01,7.974899999999999878e+00
4.733600000000000563e+01,7.665900000000000603e+00
4.563700000000000045e+01,7.279700000000000060e+00
4.478699999999999903e+01,7.298999999999999488e+00
4.302700000000000102e+01,6.932199999999999918e+00
4.254200000000000159e+01,6.603900000000000325e+00
4.163199999999999790e+01,6.256300000000000416e+00
4.060000000000000142e+01,6.140500000000000291e+00
3.968999999999999773e+01,5.850799999999999557e+00
3.811199999999999477e+01,6.082499999999999574e+00
3.604800000000000182e+01,5.928099999999999703e+00
3.556300000000000239e+01,5.290799999999999947e+00
3.398499999999999943e+01,5.329500000000000348e+00
3.167900000000000205e+01,4.692199999999999704e+00
2.943300000000000338e+01,4.672900000000000276e+00
2.712699999999999889e+01,4.074300000000000033e+00
2.439600000000000080e+01,3.842600000000000016e+00
2.275800000000000267e+01,3.224699999999999900e+00
1.911700000000000088e+01,4.711599999999999788e+00
1.881299999999999883e+01,2.838499999999999801e+00
1.565700000000000003e+01,2.664699999999999847e+00
1.444400000000000084e+01,1.467500000000000249e+00
1.225900000000000034e+01,1.023400000000000087e+00
1.147000000000000064e+01,9.847900000000002763e-01
1.068100000000000094e+01,1.930999999999993832e-02
8.617599999999999483e+00,5.792899999999998606e-01
7.950099999999999056e+00,-7.723899999999961352e-02
7.343199999999999505e+00,4.248099999999999099e-01
6.857700000000001239e+00,1.737899999999998890e-01
8.374900000000000233e+00,6.951499999999999346e-01
9.345900000000000318e+00,8.109999999999999432e-01
1.195499999999999829e+01,1.216500000000000359e+00
1.371499999999999986e+01,1.544799999999999951e+00
1.389700000000000024e+01,1.428900000000000059e+00
1.523299999999999876e+01,2.645399999999999974e+00
1.881299999999999883e+01,2.278500000000000192e+00
2.032999999999999829e+01,3.417800000000000171e+00
2.342500000000000071e+01,3.282599999999999962e+00
2.451800000000000068e+01,4.228799999999999670e+00
2.737000000000000099e+01,4.113000000000000433e+00
2.961499999999999844e+01,4.595699999999999896e+00
3.198199999999999932e+01,4.962600000000000122e+00
3.477400000000000091e+01,5.290799999999999947e+00
3.659499999999999886e+01,6.159799999999999720e+00
3.847599999999999909e+01,6.352899999999999991e+00
4.029599999999999937e+01,7.202499999999999680e+00
4.272399999999999665e+01,7.260399999999999743e+00
4.430199999999999960e+01,7.994200000000000195e+00
4.697200000000000131e+01,7.936300000000000132e+00
4.854999999999999716e+01,8.554199999999999804e+00
4.879299999999999926e+01,8.631399999999999295e+00
5.024899999999999523e+01,8.882400000000000517e+00
4.988499999999999801e+01,9.017599999999999838e+00
5.000600000000000023e+01,8.747299999999999187e+00
5.103800000000000381e+01,8.708600000000000563e+00
4.988499999999999801e+01,8.206599999999999895e+00
4.921800000000000352e+01,7.878300000000000303e+00
4.812500000000000000e+01,7.588699999999999335e+00
4.630499999999999972e+01,7.685200000000000031e+00
4.545499999999999829e+01,7.202499999999999680e+00
4.387699999999999534e+01,6.912899999999999601e+00
4.229899999999999949e+01,6.526699999999999946e+00
4.090299999999999869e+01,6.024600000000000399e+00
3.890099999999999625e+01,6.101799999999999891e+00
3.799000000000000199e+01,5.580499999999999794e+00
3.604800000000000182e+01,5.580499999999999794e+00
3.453099999999999881e+01,5.097699999999999676e+00
3.216400000000000148e+01,5.097699999999999676e+00
3.010099999999999909e+01,4.537799999999999834e+00
2.743099999999999739e+01,4.402599999999999625e+00
2.512500000000000000e+01,3.977799999999999780e+00
2.275800000000000267e+01,3.379199999999999982e+00
2.081599999999999895e+01,3.243999999999999773e+00
1.863100000000000023e+01,3.475699999999999790e+00
1.656799999999999784e+01,3.688099999999999934e+00
1.499000000000000021e+01,1.448200000000000376e+00
1.304800000000000004e+01,1.679899999999999949e+00
1.274400000000000155e+01,4.248099999999999099e-01
1.098400000000000176e+01,1.139299999999999979e+00
1.055999999999999872e+01,3.282600000000002183e-01
9.224500000000002586e+00,3.668800000000000949e-01
8.374900000000000233e+00,1.544800000000003948e-01
8.314199999999999591e+00,4.248099999999999099e-01
8.678300000000000125e+00,2.703299999999999592e-01
8.617599999999999483e+00,9.461699999999999555e-01
9.527899999999998926e+00,1.583400000000000141e+00
